model,accession,phage,metadata,host,taxonomic_level,host_reasoning,host_confidence,host_source,host_found,thermal_range,temperature,thermal_reasoning,thermal_confidence,thermal_found,paper_dir,paper_dir_size,host_paper_dir,host_paper_dir_size,duration,decision,nodes,timings,JSONDecodeError,thermal_source,inference_type,host_paper,thermal_paper,thermal_votes,thermal_reasoning_file,error_message
thermal_found
  Field required [type=missing, input_value={'thermal_range': 'None',...d overnight at 37°C.'""}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.10/v/missing
For troubleshooting, visit: https://docs.langchain.com/oss/python/langchain/errors/OUTPUT_PARSING_FAILURE "
gemma4:e4b,WXW92973,Streptomyces phage Amabiko,"{""uid"": ""2704286926"", ""accession"": ""WXW92973"", ""title"": ""RecA-like DNA recombinase [Streptomyces phage Amabiko]"", ""organism"": ""Streptomyces phage Amabiko"", ""taxonId"": 3121342, ""sequence_length"": 334, ""create_date"": ""2024/03/31"", ""update_date"": ""2024/03/31"", ""dbsource"": ""insd"", ""extra"": ""gi|2704286926|gb|WXW92973.1|"", ""lab_host"": ""Streptomyces scabiei RL-34"", ""country"": ""USA: Baltimore, MD"", ""isolation_source"": ""soil"", ""lat_lon"": ""39.256230 N 76.712860 W"", ""collection_date"": ""01-Oct-2022"", ""collected_by"": ""Kirsten Tran & Heba Bakry"", ""identified_by"": ""Kirsten Tran & Heba Bakry""}",Streptomyces scabiei RL-34,strain,The metadata explicitly contains the key 'lab_host' with the value 'Streptomyces scabiei RL-34'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WXW92973/library/accession_lit,1,TMP_results/accessions/WXW92973/library/host_lit,4,176.83,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 19.2, ""ClassifyHostMetadata"": 2.41, ""ClassifyThermalMetadataVote"": 2.46, ""ClassifyThermalLiteratureVotes"": 7.38, ""ClassifyThermalRangeHostLiterature"": 127.23, ""ClassifyThermalForcedVote"": 4.75}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 5, 'none': 0}",TMP_results/accessions/WXW92973/reasoning/reasoning.txt,
gemma4:e4b,WXW92576,Streptomyces phage Enygma,"{""uid"": ""2704286526"", ""accession"": ""WXW92576"", ""title"": ""RecA-like DNA recombinase [Streptomyces phage Enygma]"", ""organism"": ""Streptomyces phage Enygma"", ""taxonId"": 3126620, ""sequence_length"": 334, ""create_date"": ""2024/03/31"", ""update_date"": ""2024/03/31"", ""dbsource"": ""insd"", ""extra"": ""gi|2704286526|gb|WXW92576.1|"", ""lab_host"": ""Streptomyces mirabilis NRRL B-2400"", ""country"": ""USA: Catonsville, MD"", ""isolation_source"": ""soil"", ""lat_lon"": ""39.243828 N 76.722214 W"", ""collection_date"": ""02-Sep-2020"", ""collected_by"": ""Timothy Agnes"", ""identified_by"": ""Timothy Agnes""}",Streptomyces mirabilis NRRL B-2400,strain,The metadata explicitly lists 'lab_host' as 'Streptomyces mirabilis NRRL B-2400'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WXW92576/library/accession_lit,5,TMP_results/accessions/WXW92576/library/host_lit,3,143.77999999999997,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 18.97, ""ClassifyHostMetadata"": 2.45, ""ClassifyThermalMetadataVote"": 2.45, ""ClassifyThermalLiteratureVotes"": 72.71, ""ClassifyThermalRangeHostLiterature"": 27.41, ""ClassifyThermalForcedVote"": 4.67}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 6, 'none': 0}",TMP_results/accessions/WXW92576/reasoning/reasoning.txt,
gemma4:e4b,WWT49612,Escherichia phage 236Ecol005PP,"{""uid"": ""2694566762"", ""accession"": ""WWT49612"", ""title"": ""recombination and repair protein [Escherichia phage 236Ecol005PP]"", ""organism"": ""Escherichia phage 236Ecol005PP"", ""taxonId"": 3128044, ""sequence_length"": 393, ""create_date"": ""2024/03/11"", ""update_date"": ""2024/03/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2694566762|gb|WWT49612.1|"", ""host"": ""Escherichia coli"", ""country"": ""Poland"", ""collection_date"": ""2017""}",Escherichia coli,species,The metadata explicitly contains the key 'host' with the value 'Escherichia coli'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWT49612/library/accession_lit,9,TMP_results/accessions/WWT49612/library/host_lit,10,526.5699999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 46.98, ""ClassifyHostMetadata"": 2.01, ""ClassifyThermalMetadataVote"": 2.59, ""ClassifyThermalLiteratureVotes"": 243.61, ""ClassifyThermalRangeHostLiterature"": 201.67, ""ClassifyThermalForcedVote"": 4.81}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 1, 'none': 1}",TMP_results/accessions/WWT49612/reasoning/reasoning.txt,
gemma4:e4b,WWT39338,Microcystis phage Mel-JY01,"{""uid"": ""2693694690"", ""accession"": ""WWT39338"", ""title"": ""RecA RecA/RadA recombinase [Microcystis phage Mel-JY01]"", ""organism"": ""Microcystis phage Mel-JY01"", ""taxonId"": 3126653, ""sequence_length"": 381, ""create_date"": ""2024/03/11"", ""update_date"": ""2024/03/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2693694690|gb|WWT39338.1|"", ""host"": ""Microcystis elabens""}",Microcystis elabens,species,The metadata explicitly states the 'host' as 'Microcystis elabens'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWT39338/library/accession_lit,5,TMP_results/accessions/WWT39338/library/host_lit,10,446.57,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 22.09, ""ClassifyHostMetadata"": 2.05, ""ClassifyThermalMetadataVote"": 2.49, ""ClassifyThermalLiteratureVotes"": 132.68, ""ClassifyThermalRangeHostLiterature"": 252.23, ""ClassifyThermalForcedVote"": 4.05}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 3, 'none': 1}",TMP_results/accessions/WWT39338/reasoning/reasoning.txt,
gemma4:e4b,WWS25222,Klebsiella phage vB_Kpn_AM_K6,"{""uid"": ""2692982528"", ""accession"": ""WWS25222"", ""title"": ""protein RecA [Klebsiella phage vB_Kpn_AM_K6]"", ""organism"": ""Klebsiella phage vB_Kpn_AM_K6"", ""taxonId"": 3127576, ""sequence_length"": 391, ""create_date"": ""2024/03/10"", ""update_date"": ""2024/03/10"", ""dbsource"": ""insd"", ""extra"": ""gi|2692982528|gb|WWS25222.1|"", ""host"": ""Klebsiella pneumoniae ATCC 33495"", ""country"": ""India: Kerala"", ""isolation_source"": ""effluent treatment plant"", ""lat_lon"": ""9.092354 N 76.489307 E"", ""collection_date"": ""2022-05"", ""collected_by"": ""Malavika B Hari""}",Klebsiella pneumoniae ATCC 33495,species,The metadata explicitly states the host as 'Klebsiella pneumoniae ATCC 33495' under the 'host' key.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWS25222/library/accession_lit,0,TMP_results/accessions/WWS25222/library/host_lit,9,123.77000000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 6.45, ""ClassifyHostMetadata"": 2.43, ""ClassifyThermalMetadataVote"": 2.54, ""ClassifyThermalLiteratureVotes"": 0.04, ""ClassifyThermalRangeHostLiterature"": 84.43, ""ClassifyThermalForcedVote"": 4.23}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 1}",TMP_results/accessions/WWS25222/reasoning/reasoning.txt,
gemma4:e4b,WWS24773,Klebsiella phage vB_Kpn_AM_K5,"{""uid"": ""2692982077"", ""accession"": ""WWS24773"", ""title"": ""protein RecA [Klebsiella phage vB_Kpn_AM_K5]"", ""organism"": ""Klebsiella phage vB_Kpn_AM_K5"", ""taxonId"": 3127575, ""sequence_length"": 391, ""create_date"": ""2024/03/10"", ""update_date"": ""2024/03/10"", ""dbsource"": ""insd"", ""extra"": ""gi|2692982077|gb|WWS24773.1|"", ""host"": ""Klebsiella pneumoniae ATCC 33495"", ""country"": ""India: Kerala"", ""isolation_source"": ""canal"", ""lat_lon"": ""9.092354 N 76.489307 E"", ""collection_date"": ""2022-05"", ""collected_by"": ""Malavika B Hari""}",Klebsiella pneumoniae ATCC 33495,species,The metadata explicitly states the 'host' as 'Klebsiella pneumoniae ATCC 33495'. This is a species-level identification.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWS24773/library/accession_lit,4,TMP_results/accessions/WWS24773/library/host_lit,9,329.35999999999996,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 25.11, ""ClassifyHostMetadata"": 2.5, ""ClassifyThermalMetadataVote"": 2.86, ""ClassifyThermalLiteratureVotes"": 96.06, ""ClassifyThermalRangeHostLiterature"": 171.41, ""ClassifyThermalForcedVote"": 4.93}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 1, 'none': 1}",TMP_results/accessions/WWS24773/reasoning/reasoning.txt,
gemma4:e4b,WWS24499,Klebsiella phage vB_Kpn_AM_K4,"{""uid"": ""2692981802"", ""accession"": ""WWS24499"", ""title"": ""protein RecA [Klebsiella phage vB_Kpn_AM_K4]"", ""organism"": ""Klebsiella phage vB_Kpn_AM_K4"", ""taxonId"": 3127574, ""sequence_length"": 391, ""create_date"": ""2024/03/10"", ""update_date"": ""2024/03/10"", ""dbsource"": ""insd"", ""extra"": ""gi|2692981802|gb|WWS24499.1|"", ""host"": ""Klebsiella pneumoniae ATCC 33495"", ""country"": ""India: Kerala"", ""isolation_source"": ""backwaters"", ""lat_lon"": ""9.092354 N 76.489307 E"", ""collection_date"": ""2022-04"", ""collected_by"": ""Malavika B Hari""}",Klebsiella pneumoniae ATCC 33495,species,The metadata explicitly states the host as 'Klebsiella pneumoniae ATCC 33495' under the 'host' key.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWS24499/library/accession_lit,0,TMP_results/accessions/WWS24499/library/host_lit,9,299.45,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 4.94, ""ClassifyHostMetadata"": 2.47, ""ClassifyThermalMetadataVote"": 2.47, ""ClassifyThermalLiteratureVotes"": 0.04, ""ClassifyThermalRangeHostLiterature"": 239.35, ""ClassifyThermalForcedVote"": 4.48}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 3, 'none': 1}",TMP_results/accessions/WWS24499/reasoning/reasoning.txt,
gemma4:e4b,WWS24067,Klebsiella phage vB_Kpn_AM_K3,"{""uid"": ""2692981369"", ""accession"": ""WWS24067"", ""title"": ""protein RecA [Klebsiella phage vB_Kpn_AM_K3]"", ""organism"": ""Klebsiella phage vB_Kpn_AM_K3"", ""taxonId"": 3127573, ""sequence_length"": 391, ""create_date"": ""2024/03/10"", ""update_date"": ""2024/03/10"", ""dbsource"": ""insd"", ""extra"": ""gi|2692981369|gb|WWS24067.1|"", ""host"": ""Klebsiella pneumoniae ATCC 33495"", ""country"": ""India: Kerala"", ""isolation_source"": ""sewage"", ""lat_lon"": ""9.092354 N 76.489307 E"", ""collection_date"": ""2022-01"", ""collected_by"": ""Malavika B Hari, Nitasha Damodaran Menon""}",Klebsiella pneumoniae ATCC 33495,strain,The metadata explicitly states the host as 'Klebsiella pneumoniae ATCC 33495' under the 'host' key.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWS24067/library/accession_lit,4,TMP_results/accessions/WWS24067/library/host_lit,9,507.99,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 22.37, ""ClassifyHostMetadata"": 2.45, ""ClassifyThermalMetadataVote"": 2.49, ""ClassifyThermalLiteratureVotes"": 205.28, ""ClassifyThermalRangeHostLiterature"": 241.66, ""ClassifyThermalForcedVote"": 4.61}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 4, 'none': 1}",TMP_results/accessions/WWS24067/reasoning/reasoning.txt,
gemma4:e4b,WWS23726,Klebsiella phage vB_Kpn_AM_K2,"{""uid"": ""2692981027"", ""accession"": ""WWS23726"", ""title"": ""protein RecA [Klebsiella phage vB_Kpn_AM_K2]"", ""organism"": ""Klebsiella phage vB_Kpn_AM_K2"", ""taxonId"": 3127572, ""sequence_length"": 391, ""create_date"": ""2024/03/10"", ""update_date"": ""2024/03/10"", ""dbsource"": ""insd"", ""extra"": ""gi|2692981027|gb|WWS23726.1|"", ""host"": ""Klebsiella pneumoniae ATCC 33495"", ""country"": ""India: Kerala"", ""isolation_source"": ""sewage"", ""lat_lon"": ""9.092354 N 76.489307 E"", ""collection_date"": ""2019-05"", ""collected_by"": ""Nitasha Damodaran Menon, Sudhanand M, Sruthi S, Anjali John, Susanna Thomas, Alan Anil, Akhila S J""}",Klebsiella pneumoniae ATCC 33495,strain,The metadata explicitly states the host as 'Klebsiella pneumoniae ATCC 33495' under the 'host' key.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWS23726/library/accession_lit,4,TMP_results/accessions/WWS23726/library/host_lit,9,485.22999999999996,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 21.48, ""ClassifyHostMetadata"": 2.45, ""ClassifyThermalMetadataVote"": 2.49, ""ClassifyThermalLiteratureVotes"": 186.48, ""ClassifyThermalRangeHostLiterature"": 239.45, ""ClassifyThermalForcedVote"": 4.45}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 4, 'none': 1}",TMP_results/accessions/WWS23726/reasoning/reasoning.txt,
gemma4:e4b,WWS23646,Klebsiella phage KP5,"{""uid"": ""2692974952"", ""accession"": ""WWS23646"", ""title"": ""recombination and repair protein [Klebsiella phage KP5]"", ""organism"": ""Klebsiella phage KP5"", ""taxonId"": 3126734, ""sequence_length"": 385, ""create_date"": ""2024/03/10"", ""update_date"": ""2024/03/10"", ""dbsource"": ""insd"", ""extra"": ""gi|2692974952|gb|WWS23646.1|"", ""host"": ""Klebsiella pneumoniae"", ""country"": ""India"", ""collection_date"": ""23-Aug-2020"", ""collected_by"": ""Pallavi Bhat Ajakkala"", ""altitude"": ""22 m""}",Klebsiella pneumoniae,species,The metadata explicitly contains the key 'host' with the value 'Klebsiella pneumoniae'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWS23646/library/accession_lit,5,TMP_results/accessions/WWS23646/library/host_lit,8,381.79,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 26.67, ""ClassifyHostMetadata"": 2.05, ""ClassifyThermalMetadataVote"": 2.65, ""ClassifyThermalLiteratureVotes"": 156.12, ""ClassifyThermalRangeHostLiterature"": 164.19, ""ClassifyThermalForcedVote"": 4.04}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 3, 'none': 1}",TMP_results/accessions/WWS23646/reasoning/reasoning.txt,
gemma4:e4b,WWS23156,Klebsiella phage KP01,"{""uid"": ""2692974369"", ""accession"": ""WWS23156"", ""title"": ""recombination and repair protein [Klebsiella phage KP01]"", ""organism"": ""Klebsiella phage KP01"", ""taxonId"": 3126733, ""sequence_length"": 391, ""create_date"": ""2024/03/10"", ""update_date"": ""2024/03/10"", ""dbsource"": ""insd"", ""extra"": ""gi|2692974369|gb|WWS23156.1|"", ""host"": ""Klebsiella pneumoniae"", ""country"": ""India"", ""collection_date"": ""22-May-2020"", ""collected_by"": ""Pallavi Bhat Ajakkala"", ""altitude"": ""22 m""}",Klebsiella pneumoniae,species,The metadata explicitly contains the key 'host' with the value 'Klebsiella pneumoniae'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWS23156/library/accession_lit,6,TMP_results/accessions/WWS23156/library/host_lit,8,466.1,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 26.96, ""ClassifyHostMetadata"": 2.05, ""ClassifyThermalMetadataVote"": 2.66, ""ClassifyThermalLiteratureVotes"": 238.18, ""ClassifyThermalRangeHostLiterature"": 164.34, ""ClassifyThermalForcedVote"": 4.51}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 4, 'none': 1}",TMP_results/accessions/WWS23156/reasoning/reasoning.txt,
gemma4:e4b,WWP52119,Enterobacter phage ZX14,"{""uid"": ""2689240516"", ""accession"": ""WWP52119"", ""title"": ""RecA-like recombination protein [Enterobacter phage ZX14]"", ""organism"": ""Enterobacter phage ZX14"", ""taxonId"": 3123102, ""sequence_length"": 391, ""create_date"": ""2024/03/04"", ""update_date"": ""2024/03/04"", ""dbsource"": ""insd"", ""extra"": ""gi|2689240516|gb|WWP52119.1|"", ""host"": ""Enterobacter cloacae"", ""country"": ""China"", ""collection_date"": ""2023""}",Enterobacter cloacae,species,The metadata explicitly contains the key 'host' with the value 'Enterobacter cloacae'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWP52119/library/accession_lit,6,TMP_results/accessions/WWP52119/library/host_lit,10,331.57,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 25.65, ""ClassifyHostMetadata"": 2.1, ""ClassifyThermalMetadataVote"": 2.34, ""ClassifyThermalLiteratureVotes"": 68.15, ""ClassifyThermalRangeHostLiterature"": 199.05, ""ClassifyThermalForcedVote"": 3.94}",False,,,,,"{'thermophile': 1, 'psychrophile': 0, 'mesophile': 4, 'none': 1}",TMP_results/accessions/WWP52119/reasoning/reasoning.txt,
gemma4:e4b,AFD02779,Synechococcus phage S-MbCM6,"{""uid"": ""379362964"", ""accession"": ""AFD02779"", ""title"": ""UvsX RecA-like protein [Synechococcus phage S-MbCM6]"", ""organism"": ""Synechococcus phage S-MbCM6"", ""taxonId"": 3126011, ""sequence_length"": 336, ""create_date"": ""2012/03/12"", ""update_date"": ""2024/03/01"", ""dbsource"": ""insd"", ""extra"": ""gi|379362964|gb|AFD02779.1|"", ""note"": ""T4-like phage"", ""old_name"": ""T4-like Synechococcus phage S-MbCM6"", ""collection_date"": ""Oct-2009""}",Synechococcus,genus,The title mentions '[Synechococcus phage S-MbCM6]' and the old_name mentions 'T4-like Synechococcus phage S-MbCM6'. The host genus 'Synechococcus' is explicitly mentioned in the title and old_name.,,metadata,True,mesophile,,,,False,TMP_results/accessions/AFD02779/library/accession_lit,1,TMP_results/accessions/AFD02779/library/host_lit,8,265.08,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 4.71, ""ClassifyHostMetadata"": 2.74, ""ClassifyThermalMetadataVote"": 2.12, ""ClassifyThermalLiteratureVotes"": 3.01, ""ClassifyThermalRangeHostLiterature"": 213.0, ""ClassifyThermalForcedVote"": 3.69}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 1}",TMP_results/accessions/AFD02779/reasoning/reasoning.txt,
gemma4:e4b,WWE96862,Escherichia phage ECp13,"{""uid"": ""2681840351"", ""accession"": ""WWE96862"", ""title"": ""recombination and repair protein [Escherichia phage ECp13]"", ""organism"": ""Escherichia phage ECp13"", ""taxonId"": 3123101, ""sequence_length"": 393, ""create_date"": ""2024/02/28"", ""update_date"": ""2024/02/28"", ""dbsource"": ""insd"", ""extra"": ""gi|2681840351|gb|WWE96862.1|"", ""host"": ""Escherichia coli"", ""country"": ""India"", ""isolation_source"": ""environmental sewage water"", ""collection_date"": ""20-Dec-2019"", ""collected_by"": ""Juliet Roshini Mohan Raj"", ""altitude"": ""22 m""}",Escherichia coli,species,The metadata explicitly contains the key 'host' with the value 'Escherichia coli'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WWE96862/library/accession_lit,4,TMP_results/accessions/WWE96862/library/host_lit,10,326.91,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 23.86, ""ClassifyHostMetadata"": 2.08, ""ClassifyThermalMetadataVote"": 2.62, ""ClassifyThermalLiteratureVotes"": 67.43, ""ClassifyThermalRangeHostLiterature"": 201.31, ""ClassifyThermalForcedVote"": 5.24}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/WWE96862/reasoning/reasoning.txt,
gemma4:e4b,WVX98315,Klebsiella phage KP6,"{""uid"": ""2675986278"", ""accession"": ""WVX98315"", ""title"": ""recombination and repair protein [Klebsiella phage KP6]"", ""organism"": ""Klebsiella phage KP6"", ""taxonId"": 3116513, ""sequence_length"": 361, ""create_date"": ""2024/02/21"", ""update_date"": ""2024/02/21"", ""dbsource"": ""insd"", ""extra"": ""gi|2675986278|gb|WVX98315.1|"", ""host"": ""Klebsiella pneumoniae KP009"", ""country"": ""India"", ""collection_date"": ""04-Oct-2020"", ""collected_by"": ""Pallavi Bhat Ajakkala"", ""altitude"": ""22 m""}",Klebsiella pneumoniae KP009,strain,The metadata explicitly states the 'host' as 'Klebsiella pneumoniae KP009'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WVX98315/library/accession_lit,6,TMP_results/accessions/WVX98315/library/host_lit,8,448.44,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 35.63, ""ClassifyHostMetadata"": 2.14, ""ClassifyThermalMetadataVote"": 2.74, ""ClassifyThermalLiteratureVotes"": 242.2, ""ClassifyThermalRangeHostLiterature"": 138.76, ""ClassifyThermalForcedVote"": 4.06}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 6, 'none': 1}",TMP_results/accessions/WVX98315/reasoning/reasoning.txt,
gemma4:e4b,WVP82737,Escherichia phage vB_EcoM_JN03,"{""uid"": ""2669441310"", ""accession"": ""WVP82737"", ""title"": ""hypothetical protein vBEcoMJN03_1570 [Escherichia phage vB_EcoM_JN03]"", ""organism"": ""Escherichia phage vB_EcoM_JN03"", ""taxonId"": 3116514, ""sequence_length"": 361, ""create_date"": ""2024/02/11"", ""update_date"": ""2024/02/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2669441310|gb|WVP82737.1|"", ""host"": ""Escherichia coli O157:H7"", ""country"": ""China"", ""isolation_source"": ""sewage""}",Escherichia coli O157:H7,strain,The metadata explicitly states the 'host' as 'Escherichia coli O157:H7'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WVP82737/library/accession_lit,7,TMP_results/accessions/WVP82737/library/host_lit,9,351.46000000000004,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 27.56, ""ClassifyHostMetadata"": 2.21, ""ClassifyThermalMetadataVote"": 2.38, ""ClassifyThermalLiteratureVotes"": 108.79, ""ClassifyThermalRangeHostLiterature"": 174.19, ""ClassifyThermalForcedVote"": 5.5}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 6, 'none': 0}",TMP_results/accessions/WVP82737/reasoning/reasoning.txt,
gemma4:e4b,WNV47410,Klebsiella phage fENko-Kae01,"{""uid"": ""2589265262"", ""accession"": ""WNV47410"", ""title"": ""protein RecA [Klebsiella phage fENko-Kae01]"", ""organism"": ""Klebsiella phage fENko-Kae01"", ""taxonId"": 3075109, ""sequence_length"": 373, ""create_date"": ""2023/10/11"", ""update_date"": ""2024/02/06"", ""dbsource"": ""insd"", ""extra"": ""gi|2589265262|gb|WNV47410.1|"", ""host"": ""Klebsiella aerogenes""}",Klebsiella aerogenes,species,The metadata explicitly states the 'host' as 'Klebsiella aerogenes'.,,metadata,True,mesophile,,,,False,TMP_results/accessions/WNV47410/library/accession_lit,5,TMP_results/accessions/WNV47410/library/host_lit,10,534.25,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 31.35, ""ClassifyHostMetadata"": 2.0, ""ClassifyThermalMetadataVote"": 2.42, ""ClassifyThermalLiteratureVotes"": 186.55, ""ClassifyThermalRangeHostLiterature"": 269.2, ""ClassifyThermalForcedVote"": 4.27}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 6, 'none': 1}",TMP_results/accessions/WNV47410/reasoning/reasoning.txt,
